URL,Title,Ingredients,Cooking Time,Nutrition Facts,Publish Date,Timestamp,Category
https://www.simplyrecipes.com/ponderosa-cake-recipe-8760157,I’ve Been Making This Easy Coffee Cake Since College,"3 cups (375g) all-purpose flour, 2 teaspoons baking powder, 2 teaspoons baking soda, 1/2 teaspoon salt, 1/2 cup (107g) packed brown sugar, 1 teaspoon ground cinnamon, 2 sticks (1 cup) unsalted butter, room temperature, plus more for greasing, 1 1/2 cups (300g) sugar, 2 large eggs, room temperature, 3 medium to large ripe bananas, 1 teaspoon vanilla extract, 1 cup sour cream, room temperature, 1 cup (170g) semi-sweet chocolate chips",55 mins,"Calories: 263, Total Fat 12g: 16%, Saturated Fat 7g: 36%, Cholesterol 41mg: 14%, Sodium 202mg: 9%, Total Carbohydrate 37g: 14%, Dietary Fiber 1g: 5%","Published December 20, 2024",2025-03-30 01:41:14,DESSERTS
https://www.simplyrecipes.com/potato-chip-cookies-recipe-8757786,The Easy Retro Cookie I’m Making for Christmas This Year,"2 sticks (8 ounces) salted butter, softened, 3/4 cup (150g) granulated sugar, 1 teaspoon vanilla extract, 1 3/4 cups (236g) all-purpose flour, 1 3/4 cups (90g) lightly crushed potato chips, Powdered sugar, for dusting, optional",30 mins,"Calories: 198, Total Fat 12g: 15%, Saturated Fat 7g: 33%, Cholesterol 27mg: 9%, Sodium 108mg: 5%, Total Carbohydrate 21g: 8%, Dietary Fiber 1g: 2%","Published December 13, 2024",2025-03-30 01:41:14,DESSERTS
https://www.simplyrecipes.com/millionaire-bars-recipe-8756417,These Millionaire Bars Are My All-Time Favorite Dessert,"Cooking spray, 1 1/2 cups (200g) all-purpose flour, 1 cup unsalted butter, chilled, 1 cup (114g) powdered sugar, 1/2 teaspoon kosher salt, 1 (14-ounce) can sweetened condensed milk, 2 tablespoons light corn syrup, 4 tablespoons unsalted butter, 1 teaspoon vanilla extract, 8 ounces bittersweet chocolate, roughly chopped, Flaky salt, for sprinkling",60 mins,"Calories: 271, Total Fat 17g: 21%, Saturated Fat 10g: 51%, Cholesterol 33mg: 11%, Sodium 84mg: 4%, Total Carbohydrate 27g: 10%, Dietary Fiber 2g: 6%","Updated December 20, 2024",2025-03-30 01:41:14,DESSERTS
https://www.simplyrecipes.com/easy-jam-cake-recipe-8743465,The Easy Southern Cake I Make for the Holidays,"Cooking spray, 1 (15.25-ounce) box spice cake mix, 3 large eggs, 1 cup water, 1/2 cup canola or vegetable oil, 1 cup blackberry jam, 1/2 cup (1 stick) unsalted butter, softened, 1 (13.4-ounce) can dulce de leche, 1/2 teaspoon salt, 1 1/2 cups (170g) powdered sugar",40 mins,"Calories: 395, Total Fat 16g: 21%, Saturated Fat 6g: 29%, Cholesterol 57mg: 19%, Sodium 312mg: 14%, Total Carbohydrate 59g: 22%, Dietary Fiber 1g: 2%","Updated December 22, 2024",2025-03-30 01:41:14,DESSERTS
https://www.simplyrecipes.com/mint-brownies-recipe-8753797,The Retro Brownies I Make Every Year for the Holidays,"Cooking spray, for greasing the pan, 1 box fudgy brownie mix plus ingredients according to package directions, 1 stick (113g) unsalted butter, room temperature, 3 ounces (85g) cream cheese, room temperature, 2 1/4 teaspoons peppermint extract, 1 pinch kosher salt, 1 3/4 cups (198g) powdered sugar, 1 tablespoon heavy cream, Green liquid food coloring, optional, 3 ounces (85g) semi-sweet chocolate, chopped, 12 chocolate mints, such as Andes, finely chopped (about 1/3 cup), optional",65 mins,"Calories: 156, Total Fat 10g: 13%, Saturated Fat 6g: 29%, Cholesterol 22mg: 7%, Sodium 29mg: 1%, Total Carbohydrate 18g: 6%, Dietary Fiber 0g: 1%","Published December 09, 2024",2025-03-30 01:41:14,DESSERTS
https://www.simplyrecipes.com/jamaican-black-cake-recipe-8752083,The Cake I Make Every Single Christmas,"5 1/2 ounces dried cherries, 4 ounces raisins, 4 ounces currants, 4 ounces prunes, 1 cup dark rum, or as needed, 2/3 cup sweet red wine, or as needed, 2 sticks (1 cup) unsalted butter, room temperature, plus more for the pan, 1/2 cup raw sugar, 1 teaspoon lime zest, 1 teaspoon lime juice, 1 teaspoon vanilla extract, 1/8 teaspoon Angostura bitters, 3 large eggs, at room temperature, 1 cup (130g) all-purpose or gluten-free flour, 1 teaspoon baking powder, 1/2 teaspoon ground cinnamon, 1/4 teaspoon nutmeg, 1/4 teaspoon ginger, 1/4 teaspoon salt, 3/4 cup dark rum, divided, 1 cup sweet red wine, 2 teaspoons browning",80 mins,"Calories: 539, Total Fat 20g: 26%, Saturated Fat 12g: 60%, Cholesterol 104mg: 35%, Sodium 218mg: 9%, Total Carbohydrate 62g: 23%, Dietary Fiber 3g: 10%","Updated December 09, 2024",2025-03-30 01:41:14,DESSERTS
https://www.simplyrecipes.com/scotcheroos-recipe-8751718,The Retro Dessert I Take to Every Holiday Party,"Cooking spray, 1 cup light corn syrup, 3/4 cup (150g) granulated sugar, 1 1/2 cups creamy peanut butter, 1 teaspoon vanilla extract, 6 cups crispy rice cereal, 1 cup butterscotch chips, 1 cup semi-sweet chocolate chips, Flaky salt, for topping, optional",15 mins,"Calories: 207, Total Fat 10g: 13%, Saturated Fat 4g: 18%, Cholesterol 0mg: 0%, Sodium 103mg: 4%, Total Carbohydrate 29g: 11%, Dietary Fiber 1g: 4%","Updated December 19, 2024",2025-03-30 01:41:14,DESSERTS
https://www.simplyrecipes.com/sand-tarts-recipe-8750597,This 200-Year-Old Cookie Recipe Is Just as Delicious Today,"2 cups (240g) all-purpose flour, 1 cup (113g) powdered sugar, 1 teaspoon baking powder, 1/4 teaspoon salt, 10 tablespoons (140g) cold unsalted butter, diced into 1/2-inch cubes, 1 large egg yolk (reserve the white for the topping), 3 tablespoons cold water, 1 teaspoon vanilla extract, 36 pecan halves (about 1/2 cup or 2 ounces), 1 teaspoon ground cinnamon, 1/4 cup granulated sugar, 1 large egg white",53 mins,"Calories: 87, Total Fat 5g: 6%, Saturated Fat 2g: 11%, Cholesterol 24mg: 8%, Sodium 33mg: 1%, Total Carbohydrate 10g: 4%, Dietary Fiber 0g: 1%","Published December 03, 2024",2025-03-30 01:41:14,DESSERTS
https://www.simplyrecipes.com/berry-pavlova-recipe-8672326,The Stunning Berry Dessert I Make Every Single Summer,"8 large egg whites, 1/2 teaspoon cream of tartar, 1 3/4 cups (350g) granulated sugar, 3 cups cold heavy cream, 3 tablespoons powdered sugar, 1 teaspoon vanilla extract, 1/2 teaspoon salt, 8 cups (2 pounds) mixed fresh berries, such as strawberries, raspberries, blueberries, and blackberries",2 hrs,"Calories: 277, Total Fat 16g: 21%, Saturated Fat 10g: 51%, Cholesterol 50mg: 17%, Sodium 106mg: 5%, Total Carbohydrate 31g: 11%, Dietary Fiber 2g: 8%","Updated July 18, 2024",2025-03-30 01:41:14,DESSERTS
https://www.simplyrecipes.com/pumpkin-snickerdoodles-recipe-7775402,Pumpkin Snickerdoodles,"2 cups (240g) all-purpose flour, 1 1/2 teaspoons cream of tartar, 1 teaspoon pumpkin pie spice, 3/4 teaspoon baking soda, 1/2 teaspoon kosher salt, 3/4 cup (170g) unsalted butter, melted and cooled, 1/2 cup (120g) pumpkin purée, 1/2 cup (107g) light brown sugar, 1/2 cup (100g) granulated sugar, 1 large egg yolk, 1 teaspoon vanilla extract, 1/4 cup (50g) granulated sugar, 1 teaspoon pumpkin pie spice",26 mins,"Calories: 135, Total Fat 6g: 8%, Saturated Fat 4g: 19%, Cholesterol 31mg: 10%, Sodium 72mg: 3%, Total Carbohydrate 19g: 7%, Dietary Fiber 0g: 2%","Updated March 22, 2025",2025-03-30 01:41:14,DESSERTS
https://www.simplyrecipes.com/monster-cookie-recipe-7964107,Monster Cookies,"1 cup (255g) creamy peanut butter, 1/4 cup unsalted butter, room temperature, 1/2 cup (100g) packed light brown sugar, 1/2 cup (100g) granulated sugar, 2 large eggs, room temperature, 2 teaspoons vanilla extract, 1 teaspoon baking soda, 1/2 teaspoon kosher salt, 3 cups (260g) quick-cooking oats, 1 cup M&Ms, 1 cup semi-sweet chocolate chips",29 mins,"Calories: 208, Total Fat 11g: 15%, Saturated Fat 4g: 19%, Cholesterol 21mg: 7%, Sodium 151mg: 7%, Total Carbohydrate 24g: 9%, Dietary Fiber 2g: 8%","Updated January 04, 2024",2025-03-30 01:41:14,DESSERTS
https://www.simplyrecipes.com/homemade-cosmic-brownies-recipe-7963866,Homemade Cosmic Brownies,"Nonstick cooking spray, 1/2 cup (113g) unsalted butter, 1/4 cup (28g) Dutch-process cocoa powder, 2 tablespoons neutral oil, such as canola or vegetable, 5 ounces (142g) bittersweet chocolate, finely chopped, 2/3 cup (145g) granulated sugar, 1/3 cup (72g) packed light brown sugar, 2 large eggs, at room temperature, 1 teaspoon vanilla extract, 1/4 cup (32g) all-purpose flour, 1/2 teaspoon baking powder, 1/2 teaspoon kosher salt, 3 ounces (85g) bittersweet chocolate, finely chopped, Pinch kosher salt, 6 tablespoons heavy cream, Candy-coated chocolate chip sprinkles, as desired for topping",50 mins,"Calories: 248, Total Fat 18g: 23%, Saturated Fat 10g: 49%, Cholesterol 45mg: 15%, Sodium 75mg: 3%, Total Carbohydrate 20g: 7%, Dietary Fiber 3g: 9%","Updated February 26, 2025",2025-03-30 01:41:14,DESSERTS
https://www.simplyrecipes.com/marble-blondies-recipe-7715823,Marble Blondies,"Nonstick cooking spray, for greasing the pan, 1 cup (226g) unsalted butter, melted and cooled, 1 1/3 cups (270g) packed light brown sugar, 1/3 cup (70g) granulated sugar, 2 large eggs plus 1 large yolk, room temperature, divided, 1 tablespoon vanilla extract, 2 cups (270g) all-purpose flour, 1 1/4 teaspoons kosher salt, 1 teaspoon baking powder, 3 1/2 ounces semi-sweet chocolate, melted and cooled, 2 tablespoons Dutch-process cocoa powder, 1/4 teaspoon espresso powder, optional, 1/2 cup white chocolate chips, 1/2 cup semi-sweet chocolate chips",50 mins,"Calories: 346, Total Fat 18g: 23%, Saturated Fat 10g: 52%, Cholesterol 61mg: 20%, Sodium 153mg: 7%, Total Carbohydrate 45g: 16%, Dietary Fiber 1g: 5%","Updated November 03, 2024",2025-03-30 01:41:14,DESSERTS
https://www.simplyrecipes.com/almond-croissant-recipe-7568930,Almond Croissants,"1/4 cup (50g) granulated sugar, 1/4 cup (60ml) water, 1 tablespoon dark rum, or 1 teaspoon vanilla extract, 1 cup (96g) almond flour, 1 tablespoon all-purpose flour, 1/4 teaspoon kosher salt, 1/2 cup (113g) unsalted butter, at soft room temperature, 1 cup (113g) powdered sugar, 1 large egg, 1/2 teaspoon almond extract, 6 store-bought or leftover croissants, 1/2 cup (43g) sliced almonds, Powdered sugar, for dusting",50 mins,"Calories: 625, Total Fat 39g: 50%, Saturated Fat 17g: 86%, Cholesterol 107mg: 36%, Sodium 293mg: 13%, Total Carbohydrate 57g: 21%, Dietary Fiber 4g: 15%","Updated January 02, 2024",2025-03-30 01:41:14,DESSERTS
https://www.simplyrecipes.com/million-dollar-pie-recipe-7567197,Million Dollar Pie,"12 whole graham crackers (180g), 2 tablespoons granulated sugar, 1/2 teaspoon ground cinnamon, 1/4 teaspoon kosher salt, 8 tablespoons (113g) unsalted butter, melted, 1 cup (113g) chopped pecans, 1 cup (85g) sweetened desiccated coconut, 1 (20-ounce) can crushed pineapple, 1 (14-ounce) can sweetened condensed milk, 3 tablespoons lemon juice, 4 ounces cream cheese, softened, 3 tablespoons powdered sugar, 2 cups (480ml) heavy cream, 8 to 10 maraschino cherries, optional",40 mins,"Calories: 852, Total Fat 58g: 75%, Saturated Fat 31g: 157%, Cholesterol 136mg: 45%, Sodium 320mg: 14%, Total Carbohydrate 77g: 28%, Dietary Fiber 3g: 12%","Updated February 07, 2024",2025-03-30 01:41:14,DESSERTS
https://www.simplyrecipes.com/kitchen-sink-cookies-recipe-7567259,Kitchen Sink Cookies,"2 1/2 cups (338g) all-purpose flour, 1 3/4 teaspoons baking soda, 1 1/4 teaspoons kosher salt, 1/2 teaspoon baking powder, 1 cup (226g) unsalted butter, melted and cooled, 3/4 cup (164g) firmly packed light brown sugar, 1/4 cup (50g) granulated sugar, 1 3/4 teaspoons vanilla extract, 2 large eggs, at room temperature, 1 1/3 cups (8 ounces) chocolatey mix-ins, such as semi-sweet chocolate chips or chunks, 1 1/3 cups (3 ounces) salty mix-ins, such as ridged, salted potato chips or pretzels, 1/2 cup (2 1/2 ounces) nutty mix-ins, such as chopped, roasted peanuts, 1/4 cup (2 ounces) chewy/sticky mix-ins, such as toffee bits",25 mins,"Calories: 382, Total Fat 22g: 28%, Saturated Fat 11g: 56%, Cholesterol 57mg: 19%, Sodium 317mg: 14%, Total Carbohydrate 45g: 16%, Dietary Fiber 2g: 7%","Updated February 21, 2025",2025-03-30 01:41:14,DESSERTS
https://www.simplyrecipes.com/sad-cake-recipe-7565501,Sad Cake,"Butter or cooking spray, for greasing the pan, 4 eggs, 2 1/4 cups packed brown sugar (light or dark), 2 teaspoons vanilla extract, 1/2 teaspoon salt, 2 cups Bisquick or other baking mix, 1 cup sweetened shredded coconut",48 mins,"Calories: 139, Total Fat 3g: 4%, Saturated Fat 2g: 8%, Cholesterol 32mg: 11%, Sodium 200mg: 9%, Total Carbohydrate 25g: 9%, Dietary Fiber 1g: 2%","Updated April 12, 2024",2025-03-30 01:41:14,DESSERTS
https://www.simplyrecipes.com/2-ingredient-ice-cream-sandwiches-recipe-7565390,2-Ingredient Ice Cream Sandwiches,"16 Oreo sandwich cookies (plus extras as needed if any cookies break), 1 pint premium ice cream (see recipe note), straight from the freezer",10 mins,"Calories: 218, Total Fat 10g: 13%, Saturated Fat 4g: 19%, Cholesterol 7mg: 2%, Sodium 134mg: 6%, Total Carbohydrate 30g: 11%, Dietary Fiber 2g: 6%","Updated February 07, 2024",2025-03-30 01:41:14,DESSERTS
https://www.simplyrecipes.com/peach-pie-bars-recipe-7560931,Peach Crumb Bars,"1 3/4 cups (230g) all-purpose flour, 3/4 cup (150g) granulated sugar, 1/2 teaspoon kosher salt, 1/4 teaspoon ground cinnamon, 1 1/2 sticks (12 tablespoons) cold unsalted butter, cubed, plus more for the pan, 2 teaspoons vanilla extract, 1 large egg, 1/4 cup sour cream, 1/2 cup (100g) granulated sugar, 1 tablespoon all-purpose flour, 2 teaspoons vanilla extract, 1/4 teaspoon ground cinnamon, 1/4 teaspoon kosher salt, 3 medium peaches (about 1 pound), pitted and sliced thinly",70 mins,"Calories: 217, Total Fat 10g: 13%, Saturated Fat 6g: 29%, Cholesterol 37mg: 12%, Sodium 66mg: 3%, Total Carbohydrate 30g: 11%, Dietary Fiber 1g: 3%","Updated February 21, 2025",2025-03-30 01:41:14,DESSERTS
https://www.simplyrecipes.com/chocolate-chess-pie-recipe-7568168,Chocolate Chess Pie,"1 pie crust, store-bought or homemade, 1 1/2 cups granulated sugar, 1/4 cup unsweetened cocoa powder, 1/2 teaspoon instant espresso powder, optional, 1/2 teaspoon salt, 4 tablespoons (1/2 stick) unsalted butter, melted, 2/3 cup evaporated milk, 2 large eggs, 1 1/2 teaspoons vanilla extract, Lightly sweetened whipped cream, for serving, optional",50 mins,"Calories: 272, Total Fat 10g: 13%, Saturated Fat 5g: 26%, Cholesterol 68mg: 23%, Sodium 189mg: 8%, Total Carbohydrate 43g: 16%, Dietary Fiber 1g: 2%","Updated March 10, 2025",2025-03-30 01:41:14,DESSERTS
https://www.simplyrecipes.com/easy-no-bake-desserts-7546449,14 Easy No-Bake Desserts to Keep It Cool,Ingredients not found,Unknown cooking time,Nutrition Facts not found,"Updated November 09, 2024",2025-03-30 01:41:14,DESSERTS
https://www.simplyrecipes.com/oreo-ice-cream-cake-recipe-7551043,Oreo Ice Cream Cake,"6 whole Oreos, 1 (14-ounce) can sweetened condensed milk, 1 3/4 teaspoons vanilla extract, 1/4 teaspoon kosher salt, 2 cups (446g) cold heavy cream, 2 tablespoons milk (any kind, or heavy cream thinned with water), 14 whole Oreos, 2/3 cup hot fudge topping, 10 whole Oreos, Pinch kosher salt, 2 tablespoons (28g) unsalted butter, melted, 1 tablespoon chocolate shell (optional), 1 1/2 cups cold heavy cream, 1/3 cup (40g) powdered sugar, 1 teaspoon vanilla extract, Pinch kosher salt, 3 tablespoons chocolate shell (optional), or as desired, 9 to 11 whole Oreos, or as desired",68 mins,"Calories: 824, Total Fat 50g: 65%, Saturated Fat 31g: 153%, Cholesterol 123mg: 41%, Sodium 352mg: 15%, Total Carbohydrate 82g: 30%, Dietary Fiber 3g: 9%","Updated March 11, 2025",2025-03-30 01:41:14,DESSERTS
https://www.simplyrecipes.com/tahini-chocolate-dates-recipe-11691770,My 3-Ingredient Dessert Is Perfect for Making Ahead,Ingredients not found,Unknown cooking time,Nutrition Facts not found,"Published March 07, 2025",2025-03-30 01:41:14,DESSERTS
https://www.simplyrecipes.com/korean-ex-boyfriend-toast-recipe-8775141,My New Favorite Dessert Is Just 3 Ingredients and Takes 5 Minutes To Make,Ingredients not found,Unknown cooking time,Nutrition Facts not found,"Published January 24, 2025",2025-03-30 01:41:14,DESSERTS
https://www.simplyrecipes.com/vanilla-pear-crisp-recipe-8756012,The 5-Ingredient Dessert I Make All Winter Long,Ingredients not found,Unknown cooking time,Nutrition Facts not found,"Published December 27, 2024",2025-03-30 01:41:14,DESSERTS
https://www.simplyrecipes.com/two-ingredient-jam-bars-recipe-8760712,The 2-Ingredient Bars I Make Every Christmas,Ingredients not found,Unknown cooking time,Nutrition Facts not found,"Published December 19, 2024",2025-03-30 01:41:14,DESSERTS
https://www.simplyrecipes.com/retro-club-cracker-cookie-recipe-8759879,My 4-Ingredient Retro Dessert Is Perfect for the Holidays,Ingredients not found,Unknown cooking time,Nutrition Facts not found,"Published December 19, 2024",2025-03-30 01:41:14,DESSERTS
https://www.simplyrecipes.com/two-ingredient-peanut-butter-fudge-recipe-8758305,The 2-Ingredient Retro Dessert I'm Making for the Holidays,Ingredients not found,Unknown cooking time,Nutrition Facts not found,"Published December 18, 2024",2025-03-30 01:41:14,DESSERTS
https://www.simplyrecipes.com/peanut-butter-balls-recipe-8754624,The 4-Ingredient Dessert I Make Every Christmas,Ingredients not found,Unknown cooking time,Nutrition Facts not found,"Published December 18, 2024",2025-03-30 01:41:14,DESSERTS
https://www.simplyrecipes.com/microwave-fudge-recipe-8756938,I Make My Mom’s 5-Minute Fudge All the Time,Ingredients not found,Unknown cooking time,Nutrition Facts not found,"Updated December 20, 2024",2025-03-30 01:41:14,DESSERTS
https://www.simplyrecipes.com/strawberry-pop-tart-slab-pie-recipe-7507867,Strawberry Pop Tart Slab Pie,"1 all butter shortcrust recipe, divided into 2 squares, All-purpose flour, for rolling out the dough, 1/2 cup good-quality strawberry jam, 1 egg, for the egg wash, 1 1/2 cups powdered sugar, 2 tablespoons milk, 1 teaspoon vanilla, Rainbow sprinkles, for finishing",40 mins,"Calories: 594, Total Fat 25g: 32%, Saturated Fat 8g: 41%, Cholesterol 12mg: 4%, Sodium 418mg: 18%, Total Carbohydrate 85g: 31%, Dietary Fiber 3g: 11%","Updated February 16, 2025",2025-03-30 01:41:14,DESSERTS
https://www.simplyrecipes.com/cranberry-orange-shortbread-recipe-8758938,The Easy Shortbread I Put in Every Holiday Cookie Box,"2 sticks (1 cup) salted butter, room temperature, 1/2 cup (100g) granulated sugar, 3/4 cup (98g) powdered sugar, 2 tablespoons milk, Zest of 2 medium oranges, 2 1/4 cups (270g) all-purpose flour, 3/4 cup (100g) dried cranberries, chopped",39 mins,"Calories: 155, Total Fat 8g: 10%, Saturated Fat 5g: 24%, Cholesterol 20mg: 7%, Sodium 62mg: 3%, Total Carbohydrate 20g: 7%, Dietary Fiber 1g: 2%","Published December 17, 2024",2025-03-30 01:41:14,DESSERTS
https://www.simplyrecipes.com/grannys-boozy-ball-recipe-8753855,I Make My Granny’s Boozy Balls Every Year for Christmas,Ingredients not found,Unknown cooking time,Nutrition Facts not found,"Published December 13, 2024",2025-03-30 01:41:14,DESSERTS
https://www.simplyrecipes.com/strawberry-shortcake-cake-recipe-7507525,Strawberry Shortcake Cake,"2 2/3 cups (320g) all-purpose flour, 1 1/2 cups (300g) sugar, 2 tablespoons baking powder, 1 teaspoon salt, 1/2 teaspoon baking soda, 1 cup (227g) unsalted butter, room temperature, 1 1/4 cups buttermilk, 2 teaspoons vanilla extract, 3 large eggs, room temperature, 1 pound fresh strawberries, 2 tablespoons granulated sugar, 4 ounces (113g) cream cheese, softened, 1/2 cup (60g) powdered sugar, 1/2 teaspoon vanilla extract, 2 cups heavy cream, A few whole strawberries, to decorate",64 mins,"Calories: 383, Total Fat 26g: 33%, Saturated Fat 16g: 79%, Cholesterol 107mg: 36%, Sodium 437mg: 19%, Total Carbohydrate 35g: 13%, Dietary Fiber 1g: 3%","Updated February 26, 2025",2025-03-30 01:41:14,DESSERTS
https://www.simplyrecipes.com/store-bought-cookie-dough-recipes-8755049,3 Easy Holiday Desserts With Store-Bought Cookie Dough,Ingredients not found,Unknown cooking time,Nutrition Facts not found,"Published December 09, 2024",2025-03-30 01:41:14,DESSERTS
https://www.simplyrecipes.com/peanut-butter-and-jelly-pop-tart-recipe-7509530,Peanut Butter and Jelly Pop-Tarts,"1 cup unsalted butter, cold, 2 cups all-purpose flour, 2 tablespoons powdered sugar, 1 teaspoon kosher salt, 1 large egg, lightly beaten, 1 teaspoon vanilla extract, 3 tablespoons cold water, 1/2 cup smooth, creamy peanut butter, 2 tablespoons powdered sugar, 1/2 cup strawberry jam, 1 large egg, beaten, 1 cup powdered sugar, 1 tablespoon strawberry jam, 1 teaspoon lemon juice, 1 to 2 tablespoons milk, 3 tablespoons salted peanuts, chopped",65 mins,"Calories: 519, Total Fat 30g: 39%, Saturated Fat 15g: 74%, Cholesterol 96mg: 32%, Sodium 248mg: 11%, Total Carbohydrate 55g: 20%, Dietary Fiber 2g: 7%","Updated January 02, 2024",2025-03-30 01:41:14,DESSERTS
https://www.simplyrecipes.com/vegan-cheesecake-recipe-7488665,Vegan Cheesecake,"1 1/2 cups graham cracker crumbs, about 10 whole crackers, 1/3 cup vegan butter, melted, 2 tablespoons sugar, 1/2 teaspoon cinnamon, 1/4 teaspoon salt, 2 (8-ounce) packages Tofutti cream cheese, room temperature, 1 cup coconut cream, 2/3 cup granulated sugar, 2 tablespoons cornstarch, 2 tablespoons coconut oil, melted, 1 tablespoon lemon juice, 1 teaspoon vanilla extract, Fresh fruit, like raspberries or strawberries, Berry jam, Coconut whipped cream, Powdered sugar",65 mins,"Calories: 401, Total Fat 26g: 34%, Saturated Fat 15g: 75%, Cholesterol 41mg: 14%, Sodium 229mg: 10%, Total Carbohydrate 39g: 14%, Dietary Fiber 0g: 2%","Published May 13, 2023",2025-03-30 01:41:14,DESSERTS
https://www.simplyrecipes.com/anzac-biscuits-recipe-8752664,This Easy Retro Cookie Stole My Heart,"1 cup (120g) all-purpose flour, 1 cup (100g) rolled oats, 1 cup (85g) desiccated coconut, 1/2 cup (107g) packed light brown sugar, 1/2 cup (100g) granulated sugar, 1/2 teaspoon kosher salt, 1/2 cup (113g) unsalted butter, 2 tablespoons honey or golden syrup, 1/2 teaspoon baking soda, 1 tablespoon water, plus more if needed",30 mins,"Calories: 147, Total Fat 6g: 8%, Saturated Fat 4g: 20%, Cholesterol 12mg: 4%, Sodium 78mg: 3%, Total Carbohydrate 22g: 8%, Dietary Fiber 1g: 4%","Updated December 17, 2024",2025-03-30 01:41:14,DESSERTS
https://www.simplyrecipes.com/spiced-dulce-de-leche-banana-bread-recipe-7485618,Spiced Dulce de Leche Banana Bread,"Cooking spray, 1 1/2 cup (190g) all-purpose flour, 1/2 teaspoon baking soda, 1/2 teaspoon kosher salt, 1/2 teaspoon ground cinnamon, 1/2 teaspoon ground nutmeg, 3/4 cup (150g) granulated sugar, 3/4 cup dulce de leche, 3 medium ripe bananas, roughly chopped, 1/3 cup (76g) unsalted butter, melted and cooled slightly, 2 large eggs, 3 tablespoons all-purpose flour, 3 tablespoons brown sugar, 1/2 teaspoon ground cinnamon, 1/4 teaspoon kosher salt, 2 tablespoons unsalted butter, room temperature, 1/4 cup dulce de leche, optional, About 1 tablespoon milk, optional",75 mins,"Calories: 334, Total Fat 11g: 15%, Saturated Fat 7g: 34%, Cholesterol 66mg: 22%, Sodium 203mg: 9%, Total Carbohydrate 53g: 19%, Dietary Fiber 2g: 6%","Updated March 25, 2025",2025-03-30 01:41:14,DESSERTS
https://www.simplyrecipes.com/one-ingredient-chocolate-mousse-recipe-8750041,The 1-Ingredient Chocolate Mousse My Whole Family Can Enjoy in a Moment’s Notice,Ingredients not found,Unknown cooking time,Nutrition Facts not found,"Published December 01, 2024",2025-03-30 01:41:14,DESSERTS
https://www.simplyrecipes.com/dark-and-stormy-banana-bread-recipe-7484403,Dark and Stormy Banana Bread,"Cooking spray, 2 cups (260g) all-purpose flour, 1 teaspoon baking soda, 1 teaspoon ground cinnamon, 3/4 teaspoon ground ginger, 1/2 teaspoon ground nutmeg, 1/2 teaspoon fine sea salt, 1 cup (170g) lightly packed light brown sugar, 1/2 cup (1 stick) unsalted butter, melted, 2 large eggs, 2 tablespoons dark spiced rum, 2 teaspoons vanilla extract, 1 teaspoon finely grated fresh ginger, 2 medium very ripe bananas, mashed, 1/3 cup finely diced candied ginger, optional, 1 cup (114g) powdered sugar, 1 to 2 tablespoons fresh lime juice, 1 teaspoon finely grated lime zest, 1 to 2 tablespoons chopped candied ginger, optional",60 mins,"Calories: 332, Total Fat 11g: 14%, Saturated Fat 6g: 31%, Cholesterol 62mg: 21%, Sodium 205mg: 9%, Total Carbohydrate 54g: 20%, Dietary Fiber 2g: 5%","Published May 09, 2023",2025-03-30 01:41:14,DESSERTS
https://www.simplyrecipes.com/five-ingredient-lime-cracker-pie-8673642,Lime Icebox Pie,"3 to 4 limes, divided, 1 (14-ounce) can sweetened condensed milk, 1 cup heavy cream, 2 tablespoons sour cream, 5 ounces (about 1 1/4 sleeves) Ritz crackers",10 mins,"Calories: 563, Total Fat 29g: 37%, Saturated Fat 16g: 79%, Cholesterol 78mg: 26%, Sodium 335mg: 15%, Total Carbohydrate 71g: 26%, Dietary Fiber 2g: 8%","Updated September 16, 2024",2025-03-30 01:41:14,DESSERTS
https://www.simplyrecipes.com/flan-recipe-8418594,Flan,"2 tablespoons water, 1/2 cup granulated sugar, 4 large egg yolks, plus 1 whole large egg, 1 (14-ounce) can sweetened condensed milk, 2 cups heavy cream, 1 tablespoon vanilla extract, 1/4 teaspoon kosher salt",95 mins,"Calories: 417, Total Fat 25g: 32%, Saturated Fat 15g: 74%, Cholesterol 183mg: 61%, Sodium 149mg: 6%, Total Carbohydrate 41g: 15%, Dietary Fiber 0g: 0%","Updated January 23, 2024",2025-03-30 01:41:14,DESSERTS
https://www.simplyrecipes.com/cioccolata-calda-italian-hot-chocolate-recipe-8416565,Cioccolata Calda (Italian Hot Chocolate),"1/4 cup unsweetened cocoa powder, 2 tablespoons cornstarch, 2 cups whole milk, plus more as needed, 1/4 cup granulated sugar, 3 ounces 70% dark chocolate, chopped",17 mins,"Calories: 286, Total Fat 14g: 17%, Saturated Fat 7g: 37%, Cholesterol 13mg: 4%, Sodium 57mg: 2%, Total Carbohydrate 35g: 13%, Dietary Fiber 3g: 12%","Updated December 20, 2024",2025-03-30 01:41:14,DESSERTS
https://www.simplyrecipes.com/our-top-dessert-recipe-2023-8410535,Our Most Popular Dessert of 2023 Is Delightfully Retro,Ingredients not found,Unknown cooking time,Nutrition Facts not found,"Published December 05, 2023",2025-03-30 01:41:14,DESSERTS
https://www.simplyrecipes.com/jalapeno-popper-dip-recipe-8785322,The Easy Jalapeño Popper Dip No One Can Resist,Ingredients not found,Unknown cooking time,Nutrition Facts not found,"Published February 05, 2025",2025-03-30 01:48:21,SNACKS AND APPETIZERS
